ID,Name,Type,Phase,Frozen,Duration,Start time,Relative time,Average rating,Round number,Division,Date
"1602","Codeforces Round 751 (Div. 2)","CF","FINISHED","false","7200","1635143700","107449726","1683.3333333333333","751","2","10/25/2021"
"1604","Codeforces Round 752 (Div. 2)","CF","FINISHED","false","7200","1635604500","106988926","1683.3333333333333","752","2","10/30/2021"
"1629","Codeforces Round 767 (Div. 2)","CF","FINISHED","false","7200","1642862100","99731326","1642.857142857143","767","2","1/22/2022"
"1631","Codeforces Round 768 (Div. 2)","CF","FINISHED","false","7200","1643294100","99299326","1633.3333333333333","768","2","1/27/2022"
"1642","Codeforces Round 773 (Div. 2)","CF","FINISHED","false","7200","1645611000","96982426","1633.3333333333333","773","2","2/23/2022"
"1649","Codeforces Round 775 (Div. 2, based on Moscow Open Olympiad in Informatics)","CF","FINISHED","false","8100","1646560500","96032926","1666.6666666666667","775","2","3/6/2022"
"1668","Codeforces Round 783 (Div. 2)","CF","FINISHED","false","7200","1650378900","92214526","1733.3333333333333","783","2","4/19/2022"
"1678","Codeforces Round 789 (Div. 2)","CF","FINISHED","false","7200","1652020500","90572926","1585.7142857142858","789","2","5/8/2022"
"1686","Codeforces Round 794 (Div. 2)","CF","FINISHED","false","8100","1653500100","89093326","1683.3333333333333","794","2","5/25/2022"
"1688","Codeforces Round 796 (Div. 2)","CF","FINISHED","false","7200","1654266900","88326526","1516.6666666666667","796","2","6/3/2022"
"1694","Codeforces Round 800 (Div. 2)","CF","FINISHED","false","7200","1655390100","87203326","1683.3333333333333","800","2","6/16/2022"
"1708","Codeforces Round 808 (Div. 2)","CF","FINISHED","false","7200","1657982100","84611326","1800","808","2","7/16/2022"
"1711","Codeforces Round 810 (Div. 2)","CF","FINISHED","false","7200","1658673300","83920126","1640","810","2","7/24/2022"
"1719","Codeforces Round 814 (Div. 2)","CF","FINISHED","false","7200","1660660500","81932926","1585.7142857142858","814","2","8/16/2022"
"1754","Codeforces Round 829 (Div. 2)","CF","FINISHED","false","7200","1666511400","76082026","1485.7142857142858","829","2","10/23/2022"
"1786","Codeforces Round 850 (Div. 2, based on VK Cup 2022 - Final Round)","CF","FINISHED","false","10800","1675598700","66994726","1485.7142857142858","850","2","2/5/2023"
"1802","Codeforces Round 857 (Div. 2)","CF","FINISHED","false","10800","1678354500","64238926","1742.857142857143","857","2","3/9/2023"
"1816","Codeforces Round 865 (Div. 2)","CF","FINISHED","false","8100","1681051500","61541926","1650","865","2","4/9/2023"
"1820","Codeforces Round 866 (Div. 2)","CF","FINISHED","false","7200","1681549500","61043926","1716.6666666666667","866","2","4/15/2023"
"1818","Codeforces Round 869 (Div. 2)","CF","FINISHED","false","8100","1682778900","59814526","1700","869","2","4/29/2023"
"1825","Codeforces Round 872 (Div. 2)","CF","FINISHED","false","7200","1683547500","59045926","1633.3333333333333","872","2","5/8/2023"
"1828","Codeforces Round 873 (Div. 2)","CF","FINISHED","false","7200","1684074900","58518526","1800","873","2","5/14/2023"
"1831","Codeforces Round 875 (Div. 2)","CF","FINISHED","false","9000","1685284500","57308926","1733.3333333333333","875","2","5/28/2023"
"1836","Codeforces Round 880 (Div. 2)","CF","FINISHED","false","7200","1687098900","55494526","1933.3333333333333","880","2","6/18/2023"
"1853","Codeforces Round 887 (Div. 2)","CF","FINISHED","false","9000","1690122900","52470526","1800","887","2","7/23/2023"
"1855","Codeforces Round 889 (Div. 2)","CF","FINISHED","false","9000","1690641300","51952126","1814.2857142857142","889","2","7/29/2023"
"1869","Codeforces Round 896 (Div. 2)","CF","FINISHED","false","9000","1694354700","48238726","1785.7142857142858","896","2","9/10/2023"
"1875","Codeforces Round 901 (Div. 2)","CF","FINISHED","false","10800","1696084500","46508926","1800","901","2","9/30/2023"
"1877","Codeforces Round 902 (Div. 2, based on COMPFEST 15 - Final Round)","CF","FINISHED","false","9000","1696755900","45837526","1771.4285714285713","902","2","10/8/2023"
"1890","Codeforces Round 906 (Div. 2)","CF","FINISHED","false","9000","1698503700","44089726","1742.857142857143","906","2","10/28/2023"
"1894","Codeforces Round 908 (Div. 2)","CF","FINISHED","false","7200","1699367700","43225726","1380","908","2","11/7/2023"
"1925","Codeforces Round 921 (Div. 2)","CF","FINISHED","false","7200","1706366700","36226726","1650","921","2","1/27/2024"
"1937","Codeforces Round 930 (Div. 2)","CF","FINISHED","false","7200","1709217300","33376126","1883.3333333333333","930","2","2/29/2024"
"1944","Codeforces Round 934 (Div. 2)","CF","FINISHED","false","8700","1710599700","31993726","1814.2857142857142","934","2","3/16/2024"
"1966","Codeforces Round 941 (Div. 2)","CF","FINISHED","false","7200","1714228500","28364926","1716.6666666666667","941","2","4/27/2024"
"1972","Codeforces Round 942 (Div. 2)","CF","FINISHED","false","9000","1714487700","28105726","1685.7142857142858","942","2","4/30/2024"
"2007","Codeforces Round 969 (Div. 2)","CF","FINISHED","false","9000","1725028500","17564926","1500","969","2","8/30/2024"
"2019","Codeforces Round 975 (Div. 2)","CF","FINISHED","false","9000","1727444100","15149326","1566.6666666666667","975","2","9/27/2024"
"2024","Codeforces Round 980 (Div. 2)","CF","FINISHED","false","7200","1729415100","13178326","1700","980","2","10/20/2024"
"2047","Codeforces Round 990 (Div. 2)","CF","FINISHED","false","7200","1733207100","9386326","1616.6666666666667","990","2","12/3/2024"
"2067","Codeforces Round 1004 (Div. 2)","CF","FINISHED","false","7200","1739284500","3308926","1771.4285714285713","1004","2","2/11/2025"
"2078","Codeforces Round 1008 (Div. 2)","CF","FINISHED","false","9000","1741617900","975526","1728.5714285714287","1008","2","3/10/2025"
"2082","Codeforces Round 1010 (Div. 2, Unrated)","CF","FINISHED","false","10800","1742049300","544126","2000","1010","2","3/15/2025"
